Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000125166,GOT2,44,-1.3442,26,-2.1109,93,-0.2234,113,0.10154,160,0.95294,104,-0.0302
ENSG00000150394,CDH8,35,-0.1741,41,0.06180,14,-1.6486,71,0.96745,52,0.59195,32,-0.3748
ENSG00000140937,CDH11,25,-0.4368,18,-0.9256,39,0.26050,56,0.85375,43,0.52456,15,-1.3410
ENSG00000166548,TK2,47,-0.0471,64,0.46155,44,-0.1636,82,0.88841,37,-0.5170,45,-0.1232
ENSG00000183723,CMTM4,53,-0.4985,10,-2.9478,71,-0.0481,111,0.67871,81,0.21255,86,0.30001
ENSG00000135720,DYNC1LI2,745,1.05533,1158,1.88850,434,0.16387,289,-0.5022,201,-1.2595,154,-1.5719
ENSG00000159593,NAE1,49,0.25979,8,-2.3802,48,0.24971,37,-0.2023,51,0.40968,38,-0.1709
ENSG00000172840,PDP2,12,-0.7037,19,0.00133,15,-0.3595,48,1.57582,18,-0.0974,13,-0.6411
ENSG00000166595,CIAO2B,128,0.01710,58,-1.2021,135,0.10390,48,-1.4767,142,0.23877,170,0.54183
ENSG00000172831,CES2,63,0.11289,79,0.48715,43,-0.5430,92,0.75164,36,-0.9079,78,0.55038
ENSG00000172824,CES4A,22,-0.1650,26,0.11409,30,0.40031,33,0.53589,26,0.16581,11,-1.3207
ENSG00000067955,CBFB,49,1.56816,21,0.10958,28,0.66581,22,0.18711,10,-1.2362,9,-1.2530
ENSG00000125149,C16orf70,15,-0.8359,16,-0.8076,23,-0.2260,36,0.48528,40,0.92790,16,-0.8492
ENSG00000140939,NOL3,15,-0.8704,39,0.63687,37,0.65624,12,-1.1732,29,0.25915,16,-0.7840
ENSG00000196123,KIAA0895L,11,-1.6721,13,-1.4795,56,0.97697,34,0.02283,36,0.12807,30,-0.2093
ENSG00000205250,E2F4,20,-0.1485,11,-1.0010,24,0.12988,21,-0.0679,23,0.04779,27,0.32646
ENSG00000168701,TMEM208,28,-1.1812,33,-0.9424,61,0.00961,37,-0.7798,85,0.74962,66,0.15702
ENSG00000159713,TPPP3,337,1.26107,195,0.31986,276,1.07427,28,-2.6054,121,-0.5392,62,-1.5761
ENSG00000159720,ATP6V0D1,79,-1.9059,65,-2.1970,276,0.00586,305,0.16765,444,1.13438,208,-0.4891
ENSG00000039523,RIPOR1,20,-1.4444,10,-2.4862,44,-0.2950,73,0.54224,77,0.87821,50,-0.0718
ENSG00000102974,CTCF,107,1.15463,79,0.61451,51,-0.0837,60,0.16869,35,-0.8416,43,-0.3771
ENSG00000159753,CARMIL2,0,-5.8821,13,-1.8780,43,-0.0721,54,0.28035,62,0.69110,56,0.40576
ENSG00000102977,ACD,11,-0.9809,10,-1.1775,21,-0.0258,26,0.32789,27,0.50807,21,0.01487
ENSG00000102981,PARD6A,3,-3.0647,3,-2.8998,15,-0.9738,22,-0.3023,40,0.90772,44,0.98463
ENSG00000141098,GFOD2,9,-1.5879,14,-1.0549,27,-0.0189,34,0.31595,36,0.56844,28,0.04994
ENSG00000102901,CENPT,19,-0.6053,13,-1.2343,43,0.78661,35,0.31809,32,0.23955,18,-0.7697
ENSG00000168286,THAP11,10,-1.5373,2,-3.8103,34,0.32137,12,-1.3477,46,1.09679,28,-0.0256
ENSG00000102898,NUTF2,73,-0.5459,47,-1.2019,115,0.19400,76,-0.4833,120,0.31777,123,0.32918
ENSG00000038358,EDC4,31,-0.4988,23,-0.9138,42,-0.0272,71,0.83390,50,0.33951,33,-0.4194
ENSG00000205220,PSMB10,69,-0.7628,83,-0.4651,113,0.01847,56,-1.0777,140,0.48055,133,0.31943
ENSG00000103066,PLA2G15,3,-2.7391,13,-0.8446,36,0.94744,16,-0.4889,28,0.54679,15,-0.5987
ENSG00000132600,PRMT7,16,-1.0101,8,-1.9659,43,0.58839,34,0.13349,39,0.50038,25,-0.3838
ENSG00000184939,ZFP90,46,0.24284,33,-0.2899,52,0.52503,40,0.01821,36,-0.1916,32,-0.3718
ENSG00000141076,UTP4,9,-1.8556,14,-1.1413,50,0.96472,28,-0.1401,32,0.10564,28,-0.1188
ENSG00000168807,SNTB2,9,-1.5903,34,0.46756,2,-3.5008,67,1.68310,29,0.30472,25,0.00471
ENSG00000132612,VPS4A,76,-0.3674,55,-0.8600,97,0.01649,108,0.18785,100,0.08410,114,0.30883
ENSG00000132604,TERF2,46,0.18917,18,-1.2465,28,-0.6385,62,0.71099,43,0.13492,47,0.26145
ENSG00000103018,CYB5B,48,-0.3316,27,-1.1747,41,-0.6413,71,0.29912,75,0.52064,69,0.27959
ENSG00000102908,NFAT5,25,0.64671,20,0.33079,3,-2.7169,40,1.48760,11,-0.8160,21,0.48531
ENSG00000181019,NQO1,13,-0.7418,9,-1.1638,30,0.68743,15,-0.4947,12,-0.9949,37,1.12802
ENSG00000141101,NOB1,10,-0.3551,12,-0.0903,3,-2.1067,13,0.00466,19,0.82194,16,0.33206
ENSG00000198373,WWP2,40,0.45738,21,-0.5611,62,1.49245,26,-0.1873,16,-1.1593,20,-0.6826
ENSG00000090857,PDPR,49,0.70027,42,0.43002,40,0.43914,32,-0.0106,19,-0.9940,30,-0.1172
ENSG00000223496,EXOSC6,36,-0.9478,42,-0.7165,93,0.60225,105,0.73821,65,-0.0590,53,-0.4004
ENSG00000090861,AARS,94,-0.6947,72,-1.1001,188,0.47277,118,-0.3419,190,0.56841,117,-0.3951
ENSG00000168872,DDX19A,18,-0.3513,16,-0.5522,20,-0.1740,41,0.96346,19,-0.2957,26,0.26642
ENSG00000157350,ST3GAL2,6,-1.7349,5,-2.1166,23,0.21979,31,0.68531,17,-0.2762,31,0.80666
ENSG00000103051,COG4,32,0.22204,17,-0.7698,37,0.54796,19,-0.5513,27,-0.0126,26,-0.1127
ENSG00000189091,SF3B3,20,-1.1203,23,-0.8567,60,0.72091,52,0.40051,42,0.03728,34,-0.3040
ENSG00000157368,IL34,1,-4.5018,1,-4.2123,11,-1.2015,38,0.77402,42,1.44672,22,-0.0671
ENSG00000132613,MTSS2,49,-0.1356,69,0.39071,95,1.10653,37,-0.5927,24,-1.4582,61,0.23650
ENSG00000103043,VAC14,11,-1.2037,16,-0.6721,41,0.95596,30,0.30913,24,-0.0688,19,-0.4897
ENSG00000157423,HYDIN,26,0.07947,128,3.19025,22,-0.1880,25,-0.0198,4,-3.0130,7,-1.9124
ENSG00000172137,CALB2,2,-4.1389,10,-2.0212,7,-2.6546,6,-2.7638,7,-2.8073,170,4.56123
ENSG00000167377,ZNF23,8,-1.2168,10,-0.8955,19,0.11049,16,-0.1410,23,0.57546,18,0.03759
ENSG00000040199,PHLPP2,2,-3.6618,17,-0.8240,19,-0.7156,48,0.81335,45,0.99462,26,-0.2255
ENSG00000166747,AP1G1,47,0.30227,13,-1.6858,36,-0.1514,35,-0.1854,49,0.50840,38,-0.0489
ENSG00000182149,IST1,119,0.88007,61,-0.2025,93,0.52925,59,-0.2588,59,-0.3437,49,-0.6236
ENSG00000102984,ZNF821,9,-1.0954,13,-0.4901,15,-0.3630,24,0.45039,18,-0.0090,26,0.66606
ENSG00000140829,DHX38,48,0.63995,40,0.32782,28,-0.2562,22,-0.5851,34,0.08658,28,-0.2347
ENSG00000260664,AC004158.1,109,2.04053,97,1.80071,24,-0.6416,26,-0.4113,8,-2.4862,21,-0.8616
ENSG00000140836,ZFHX3,29,0.19003,56,1.33141,42,0.98220,48,1.03232,5,-2.6410,11,-1.3567
ENSG00000103035,PSMD7,184,0.17691,166,0.01059,141,-0.2742,187,0.20214,161,-0.0454,173,0.08575
ENSG00000090863,GLG1,184,0.60786,120,-0.0849,148,0.28728,175,0.52558,109,-0.3026,83,-0.7319
ENSG00000103089,FA2H,366,3.57673,82,0.39850,75,0.29003,18,-1.9395,5,-4.1444,5,-3.9153
ENSG00000103091,WDR59,51,1.00611,26,-0.1323,34,0.34757,34,0.31766,24,-0.3294,15,-1.0428
ENSG00000186187,ZNRF1,14,-1.6463,3,-3.5674,42,0.02275,43,0.05990,67,1.13050,34,-0.3286
ENSG00000166816,LDHD,13,-0.1701,3,-2.1274,16,0.23154,8,-0.7850,16,0.22284,19,0.52400
ENSG00000184517,ZFP1,10,-0.7387,12,-0.5405,14,-0.3660,7,-1.3999,27,1.11960,15,-0.1725
ENSG00000050820,BCAR1,59,0.11220,19,-1.6571,77,0.62887,63,0.19861,56,0.01161,46,-0.3376
ENSG00000153774,CFDP1,180,0.19587,240,0.66502,97,-0.8540,175,0.14993,163,0.03520,161,0.00819
ENSG00000166822,TMEM170A,43,0.68605,29,0.06340,43,0.78951,27,-0.0524,18,-0.8188,21,-0.4986
ENSG00000034713,GABARAPL2,215,-0.4022,116,-1.3440,301,0.14946,137,-1.0936,342,0.45794,337,0.36368
ENSG00000065427,KARS,35,-0.9127,35,-0.8773,82,0.50661,62,-0.0110,70,0.25011,59,-0.1087
ENSG00000166848,TERF2IP,382,-0.3067,245,-0.9951,265,-0.9560,786,0.87476,518,0.23389,571,0.38604
ENSG00000152910,CNTNAP4,361,1.70441,315,1.44823,206,0.80773,55,-1.3832,39,-2.1813,47,-1.7337
ENSG00000103111,MON1B,84,0.62658,102,0.97281,54,-0.0865,72,0.36993,40,-0.6963,42,-0.5111
ENSG00000171724,VAT1L,7,-3.4885,5,-3.9367,78,0.02120,83,0.12549,153,1.77387,30,-1.5610
ENSG00000186153,WWOX,40,0.86909,33,0.50734,25,0.06524,22,-0.0944,13,-1.0336,26,0.17566
ENSG00000178573,MAF,11,-1.4305,35,0.32148,30,0.10421,39,0.47825,21,-0.6291,40,0.60632
ENSG00000166446,CDYL2,10,-1.4655,7,-1.8590,10,-1.5350,49,1.01168,38,0.83111,31,0.30963
ENSG00000103121,CMC2,59,-0.3502,29,-1.4332,104,0.64301,38,-1.0455,80,0.16482,83,0.20680
ENSG00000166454,ATMIN,55,-0.4602,22,-1.8465,50,-0.6704,116,0.73374,95,0.54675,81,0.16204
ENSG00000140905,GCSH,222,0.92693,102,-0.3508,162,0.44744,49,-1.4725,89,-0.6937,155,0.36263
ENSG00000153815,CMIP,45,-1.2691,49,-1.1493,76,-0.5256,246,1.50233,113,0.20743,97,-0.0936
ENSG00000197943,PLCG2,39,-0.1796,80,0.99012,60,0.58011,42,-0.0663,22,-1.2654,46,0.09345
ENSG00000135698,MPHOSPH6,55,-0.0701,45,-0.4141,39,-0.6729,79,0.49561,52,-0.2210,84,0.69059
ENSG00000140945,CDH13,9,-3.6962,15,-3.0005,80,-0.5661,155,0.54236,164,0.87958,141,0.43949
ENSG00000260788,AC009063.2,95,3.00359,60,1.93007,16,-0.3264,3,-2.5172,1,-4.0080,2,-3.6067
ENSG00000230989,HSBP1,221,-0.1433,127,-0.9954,293,0.35482,141,-0.8468,275,0.26857,260,0.13064
ENSG00000103154,NECAB2,18,-2.3867,8,-3.4917,43,-1.1818,66,-0.4515,105,0.38633,192,1.62843
ENSG00000140943,MBTPS1,33,-0.3475,24,-0.8317,31,-0.4872,43,0.06193,60,0.81257,37,-0.2251
ENSG00000103160,HSDL1,12,-2.4265,23,-1.4619,63,0.07883,107,0.95797,87,0.84203,36,-0.8730
ENSG00000103168,TAF1C,15,-0.4116,10,-1.0633,33,0.97541,25,0.38564,19,-0.1036,13,-0.7300
ENSG00000103175,WFDC1,2,-3.2963,7,-1.5984,19,-0.1490,28,0.47315,27,0.58124,26,0.37729
ENSG00000103187,COTL1,21,-1.3189,46,-0.1716,87,1.05386,30,-0.8008,43,-0.3175,53,0.08882
ENSG00000135686,KLHL36,16,-0.6481,18,-0.5061,24,-0.0221,55,1.36068,20,-0.3792,24,-0.0560
ENSG00000103194,USP10,28,-0.8703,11,-2.2461,42,-0.2689,64,0.43601,51,0.07776,75,0.81769
ENSG00000153786,ZDHHC7,8,-1.2463,10,-0.9968,24,0.47960,25,0.44467,23,0.49659,12,-0.6691
ENSG00000135709,KIAA0513,14,-3.8135,20,-3.2738,186,0.05689,275,0.69599,241,0.64621,199,0.17749
ENSG00000131149,GSE1,9,-1.3431,6,-2.0055,21,-0.1304,34,0.60167,26,0.28811,30,0.47124
ENSG00000131148,EMC8,17,-0.2572,10,-1.1090,26,0.47732,13,-0.6638,23,0.28505,20,-0.0074
ENSG00000131143,COX4I1,679,-1.0428,901,-0.6097,1363,0.04801,659,-1.0873,1661,0.48771,1663,0.41899
ENSG00000103264,FBXO31,15,-1.3660,7,-2.5033,36,-0.0358,58,0.74797,45,0.45060,40,0.14685
ENSG00000140941,MAP1LC3B,146,-0.3877,81,-1.2749,172,-0.1425,128,-0.5834,251,0.66163,205,0.17488
ENSG00000140948,ZCCHC14,22,0.16501,13,-0.6559,11,-1.0189,35,0.91564,24,0.34218,19,-0.1086
ENSG00000154118,JPH3,7,-3.9569,25,-2.1550,73,-0.6013,167,0.78239,121,0.32301,165,0.89679
ENSG00000104731,KLHDC4,12,-0.8759,33,0.71685,30,0.62814,24,0.17791,18,-0.3189,15,-0.5901
ENSG00000103257,SLC7A5,16,-1.4543,24,-0.7902,43,0.09173,72,0.93565,51,0.50169,28,-0.6506
ENSG00000179588,ZFPM1,22,-0.6938,24,-0.5498,28,-0.3265,21,-0.7199,33,-0.0531,58,1.06518
ENSG00000158545,ZC3H18,53,1.24833,61,1.49930,7,-1.9358,46,1.00342,15,-0.8931,15,-0.8590
ENSG00000051523,CYBA,19,-0.4730,41,0.74067,57,1.62292,2,-3.4947,12,-1.3702,24,-0.1652
ENSG00000167508,MVD,44,-0.7993,58,-0.3846,92,0.42247,81,0.16575,86,0.34333,54,-0.5304
ENSG00000260630,SNAI3-AS1,1,-3.5747,6,-1.4185,11,-0.6655,38,1.36360,28,1.20700,8,-1.2515
ENSG00000198931,APRT,33,-0.9592,15,-2.0919,73,0.32756,35,-0.8592,73,0.36254,83,0.55599
ENSG00000167515,TRAPPC2L,93,-0.5423,68,-1.0298,154,0.28197,75,-0.8703,143,0.16283,174,0.51248
ENSG00000176715,ACSF3,26,0.62877,15,-0.1787,9,-1.0284,18,0.05715,19,0.16383,20,0.23070
ENSG00000167522,ANKRD11,521,0.73283,900,1.72846,157,-1.2630,596,0.96695,166,-1.2880,255,-0.4694
ENSG00000197912,SPG7,48,-0.8946,79,-0.1306,109,0.45245,120,0.55971,95,0.22379,52,-0.8434
ENSG00000167526,RPL13,2177,0.17432,3042,0.73029,2601,0.53658,1001,-1.0409,1422,-0.6174,1927,-0.0250
ENSG00000178773,CPNE7,2,-3.7602,0,-6.1533,15,-0.9040,34,0.47818,54,2.04836,12,-1.1847
ENSG00000131165,CHMP1A,34,-0.6471,26,-1.0802,49,-0.1247,70,0.46655,59,0.24155,60,0.23971
ENSG00000167523,SPATA33,9,-1.0731,3,-2.4321,23,0.41768,17,-0.0884,23,0.49100,19,0.07809
ENSG00000185324,CDK10,12,-1.0160,10,-1.1774,31,0.55255,37,0.78980,27,0.39405,12,-0.9960
ENSG00000075399,VPS9D1,13,-1.2460,7,-2.1314,22,-0.5642,46,0.67481,41,0.67882,35,0.24316
ENSG00000158805,ZNF276,45,1.74173,27,0.80629,10,-0.8321,12,-0.4553,15,-0.1926,8,-1.2425
ENSG00000204991,SPIRE2,5,-1.6910,4,-1.9304,14,-0.1803,36,1.40279,20,0.52816,11,-0.5181
ENSG00000141002,TCF25,174,-0.6504,248,-0.0996,263,-0.0028,427,0.79634,249,-0.1165,257,-0.0437
ENSG00000258947,TUBB3,25,-3.4195,54,-2.3208,217,-0.2431,206,-0.3007,459,1.52988,196,-0.4165
ENSG00000140995,DEF8,26,-1.3924,8,-3.0506,69,0.13991,63,-0.0046,77,0.40905,85,0.54897
ENSG00000003249,DBNDD1,1,-5.4229,10,-2.0181,36,-0.1681,55,0.51770,53,0.61918,51,0.44949
ENSG00000141013,GAS8,13,-0.9351,9,-1.3466,37,0.90895,16,-0.5978,28,0.40302,18,-0.4615
ENSG00000272636,DOC2B,2,-4.2613,4,-3.2453,43,0.09859,81,1.17025,38,-0.1243,59,0.70291
ENSG00000187624,C17orf97,0,-4.0296,7,-0.9728,10,-0.5916,20,0.63424,18,0.53976,19,0.53871
ENSG00000141252,VPS53,47,-0.9273,73,-0.2344,81,-0.0774,174,1.20862,84,-0.0240,71,-0.3276
ENSG00000167699,GLOD4,30,-1.1563,39,-0.7830,52,-0.3773,76,0.26830,85,0.61064,70,0.14765
ENSG00000177370,TIMM22,8,-1.2815,5,-2.0841,23,0.25244,27,0.50051,23,0.34735,21,0.11102
ENSG00000159842,ABR,36,-2.8050,75,-1.7315,256,0.17682,295,0.39185,287,0.46033,271,0.28490
ENSG00000108953,YWHAE,1149,0.27314,993,0.03528,898,-0.1397,871,-0.1728,895,-0.1649,1108,0.24191
ENSG00000167193,CRK,106,0.24118,59,-0.6688,74,-0.3690,113,0.34226,95,0.08202,101,0.18130
ENSG00000132376,INPP5K,14,-0.8678,6,-2.1263,29,0.20255,28,0.15497,36,0.77772,20,-0.3843
ENSG00000174238,PITPNA,37,-1.5542,28,-1.9712,75,-0.5381,103,0.00237,163,1.07472,110,0.12766
ENSG00000167703,SLC43A2,12,-1.3573,6,-2.2805,39,0.57116,41,0.60897,40,0.78830,13,-1.2519
ENSG00000167705,RILP,4,-2.2625,13,-0.6015,8,-1.4649,19,-0.1110,31,1.04206,27,0.52097
ENSG00000174231,PRPF8,47,-1.3557,33,-1.8675,158,0.62532,87,-0.4095,149,0.60259,101,-0.1962
ENSG00000132386,SERPINF1,1,-5.4397,1,-4.8574,52,0.03710,38,-0.4544,94,1.51245,42,-0.3458
ENSG00000132383,RPA1,57,0.20364,28,-0.9046,51,0.03948,51,0.02079,63,0.48338,38,-0.5008
ENSG00000185924,RTN4RL1,0,-4.8786,1,-4.2281,13,-0.9631,45,1.09111,32,0.69769,32,0.60303
ENSG00000070366,SMG6,21,-0.5350,65,1.31287,21,-0.6068,74,1.53506,15,-1.2614,26,-0.2248
ENSG00000167721,TSR1,40,0.28101,20,-0.7531,37,0.18512,36,0.12712,33,-0.0436,33,-0.0365
ENSG00000141258,SGSM2,7,-3.6933,40,-1.2564,99,0.15633,139,0.69249,83,-0.1892,138,0.80305
ENSG00000070444,MNT,6,-2.3329,23,-0.4783,23,-0.5559,46,0.59027,36,0.24897,44,0.62647
ENSG00000127804,METTL16,50,1.42664,48,1.34444,22,0.06743,25,0.22106,7,-1.9074,13,-0.8050
ENSG00000007168,PAFAH1B1,230,-0.4977,149,-1.1594,269,-0.2796,365,0.23311,481,0.97286,215,-0.6611
ENSG00000132361,CLUH,15,-1.3997,17,-1.2995,43,0.18555,47,0.31979,51,0.58635,35,-0.1710
ENSG00000132359,RAP1GAP2,8,-2.9312,8,-2.9208,55,-0.1696,65,0.11943,96,1.07486,63,0.06381
ENSG00000108381,ASPA,352,2.61275,284,2.12631,96,0.18871,9,-3.2629,6,-4.2838,6,-4.1383
ENSG00000213977,TAX1BP3,77,1.41969,33,-0.0116,55,0.97549,14,-1.2889,12,-1.8219,32,-0.0881
ENSG00000127774,EMC6,21,-1.0669,17,-1.3251,41,4.22945,20,-1.1275,42,0.03305,73,1.13183
ENSG00000083457,ITGAE,33,-0.3468,19,-1.1685,19,-1.2536,29,-0.5194,52,0.52471,66,0.94100
ENSG00000074356,NCBP3,161,2.06273,164,2.09732,32,-0.7777,45,-0.1805,11,-2.5896,19,-1.5691
ENSG00000004660,CAMKK1,8,-3.5639,4,-4.5833,46,-1.1716,180,1.11850,140,0.95121,110,0.32658
ENSG00000074755,ZZEF1,20,-0.0337,30,0.62240,26,0.47962,26,0.39269,16,-0.4902,14,-0.6618
ENSG00000167740,CYB5D2,18,-1.3835,40,-0.1989,58,0.47290,39,-0.2218,55,0.43560,36,-0.3990
ENSG00000185722,ANKFY1,49,0.81783,25,-0.2724,43,0.67027,25,-0.3066,24,-0.4467,22,-0.5516
ENSG00000132388,UBE2G1,46,0.04291,26,-0.8290,68,0.80501,23,-0.9877,46,0.06159,38,-0.2639
ENSG00000183018,SPNS2,46,0.97960,13,-1.0746,33,0.48719,18,-0.5518,20,-0.4372,26,-0.0017
ENSG00000132382,MYBBP1A,27,0.08759,3,-3.1649,24,-0.1079,43,0.83835,29,0.26322,24,-0.1062
ENSG00000141456,PELP1,129,0.73422,145,0.93938,83,-0.0006,111,0.48541,51,-0.9071,61,-0.5276
ENSG00000141480,ARRB2,20,-1.2615,17,-1.4638,44,-0.0640,45,-0.0318,67,0.87560,42,-0.1318
ENSG00000142507,PSMB6,76,-1.0286,44,-1.8347,145,-0.0276,75,-1.0360,212,0.83041,175,0.31561
ENSG00000141503,MINK1,29,-1.0427,30,-0.9894,50,-0.2383,40,-0.5489,61,0.15833,93,0.95759
ENSG00000108528,SLC25A11,39,-1.4785,30,-1.8415,106,0.08151,145,0.58266,124,0.43792,108,0.10945
ENSG00000108523,RNF167,46,-0.7679,54,-0.5112,98,0.50038,64,-0.2554,92,0.44501,56,-0.4849
ENSG00000108518,PFN1,223,0.58226,136,-0.2177,178,0.23031,84,-0.9635,159,0.03133,145,-0.1402
ENSG00000091640,SPAG7,39,-1.0553,34,-1.2433,77,-0.0025,35,-1.1868,112,0.84884,85,0.19524
ENSG00000108509,CAMTA2,8,-2.9134,15,-2.0808,52,-0.2398,76,0.40612,74,0.45930,85,0.68047
ENSG00000129250,KIF1C,119,0.74174,289,2.46637,101,0.54355,31,-1.3661,19,-2.3652,29,-1.5695
ENSG00000234327,AC012146.1,14,-1.3508,23,-0.6198,33,-0.0706,12,-1.5622,36,0.12864,59,1.06383
ENSG00000029725,RABEP1,387,0.95602,406,1.04048,136,-0.8013,267,0.33016,157,-0.6303,187,-0.2693
ENSG00000108559,NUP88,24,0.41578,20,0.07095,17,-0.2008,20,0.10961,18,-0.1250,19,-0.0128
ENSG00000129197,RPAIN,40,-1.1765,43,-1.0528,75,-0.2428,50,-0.8441,111,0.55396,122,0.66173
ENSG00000108561,C1QBP,34,-1.7880,40,-1.5555,93,-0.3176,70,-0.7317,162,0.83567,151,0.55945
ENSG00000005100,DHX33,25,0.16492,33,0.63717,12,-1.0152,44,1.11598,19,-0.2560,19,-0.2507
ENSG00000072849,DERL2,23,0.18756,6,-1.7238,29,0.65949,21,0.06634,16,-0.4963,24,0.29557
ENSG00000091592,NLRP1,17,-1.3155,3,-3.5522,50,0.42377,49,0.32732,54,0.65710,34,-0.2761
ENSG00000179314,WSCD1,39,0.58860,26,-0.0854,47,1.02750,21,-0.4476,14,-1.1639,26,-0.1054
ENSG00000091622,PITPNM3,3,-4.5639,17,-2.0287,39,-0.8448,93,0.61202,69,0.16563,121,1.27420
ENSG00000129235,TXNDC17,20,-1.4890,22,-1.3342,54,0.03642,24,-1.2106,68,0.54230,76,0.67692
ENSG00000108590,MED31,9,-1.7443,8,-1.8599,24,-0.3225,16,-0.8763,48,1.16820,32,0.20673
ENSG00000132530,XAF1,15,-0.5578,93,2.69858,11,-1.0940,30,0.49469,4,-2.8523,23,0.12787
ENSG00000219200,RNASEK,163,-1.5707,159,-1.6133,497,0.16871,279,-0.7605,635,0.75618,517,0.24103
ENSG00000258315,C17orf49,41,-0.7292,39,-0.7818,80,0.39164,27,-1.3363,80,0.43842,71,0.17375
ENSG00000132535,DLG4,0,-7.4196,9,-2.9498,46,-0.6282,147,1.35279,61,-0.1678,116,1.09896
ENSG00000072778,ACADVL,63,-0.6960,48,-1.0957,163,0.98377,55,-0.8982,102,0.08223,92,-0.1183
ENSG00000040633,PHF23,7,-2.2126,22,-0.5439,41,0.49885,23,-0.4504,33,0.13235,39,0.41439
ENSG00000170296,GABARAP,389,-0.2282,293,-0.6673,548,0.37109,314,-0.5626,484,0.16149,470,0.08557
ENSG00000175826,CTDNEP1,50,-0.6026,43,-0.8308,86,0.26436,80,0.11998,82,0.21472,75,0.01973
ENSG00000170291,ELP5,14,-1.1420,7,-2.0786,33,0.15776,25,-0.3262,39,0.52478,37,0.38053
ENSG00000132507,EIF5A,56,-1.3244,62,-1.1760,118,-0.2245,124,-0.1194,177,0.61989,163,0.37257
ENSG00000132522,GPS2,111,0.47849,139,0.86269,72,-0.2487,97,0.25401,67,-0.4171,68,-0.3491
ENSG00000215041,NEURL4,4,-2.6729,10,-1.6196,27,-0.0671,54,1.08389,31,0.22207,33,0.26826
ENSG00000205544,TMEM256,101,0.17412,59,-0.6645,105,0.26013,33,-1.5347,99,0.17428,104,0.25500
ENSG00000169992,NLGN2,34,-0.6685,35,-0.6212,45,-0.2462,78,0.67802,60,0.32010,50,-0.0573
ENSG00000174282,ZBTB4,106,-0.2017,110,-0.1475,128,0.11013,165,0.51753,104,-0.2944,127,0.10629
ENSG00000181222,POLR2A,82,0.15075,48,-0.6892,83,0.18579,70,-0.1150,94,0.49247,50,-0.6781
ENSG00000239697,TNFSF12,13,-1.6095,23,-0.7363,39,0.05718,39,0.06507,38,0.05618,53,0.66274
ENSG00000161955,TNFSF13,4,-2.4572,4,-2.3890,30,0.78271,20,0.01456,8,-1.5238,43,1.58177
ENSG00000161960,EIF4A1,162,-0.1393,107,-0.7842,197,0.19306,152,-0.2379,193,0.18212,188,0.10778
ENSG00000129255,MPDU1,32,-0.0841,4,-3.0016,51,0.78029,29,-0.2109,36,0.12791,31,-0.1438
ENSG00000129194,SOX15,5,-2.0416,0,-5.9600,38,1.34744,10,-0.9201,20,0.08688,21,0.13056
ENSG00000129245,FXR2,58,-0.3207,22,-1.7432,73,0.06043,75,0.09005,92,0.57997,65,-0.1569
ENSG00000141504,SAT2,41,-1.2127,39,-1.2985,88,-0.0370,81,-0.1793,101,0.22741,132,0.71975
ENSG00000129244,ATP1B2,31,-2.4463,58,-1.5489,216,0.57545,168,0.08742,74,-1.3844,339,1.56639
ENSG00000108947,EFNB3,3,-4.7244,19,-2.1251,69,-0.1757,108,0.56201,121,1.06689,67,-0.2294
ENSG00000183011,NAA38,147,-1.2318,149,-1.2101,288,-0.2168,125,-1.4786,450,0.72394,455,0.63139
ENSG00000170004,CHD3,17,-2.9768,32,-2.0455,115,-0.1312,268,1.31700,118,-0.0948,167,0.57128
ENSG00000170043,TRAPPC1,46,-1.4438,54,-1.1804,138,0.30027,83,-0.5331,154,0.61353,123,0.09986
ENSG00000179094,PER1,25,-0.5816,12,-1.6563,36,-0.0272,41,0.17107,47,0.54113,37,0.04077
ENSG00000220205,VAMP2,262,-1.6572,215,-1.9534,572,-0.5197,1093,0.57325,1086,0.77247,867,0.21635
ENSG00000179029,TMEM107,8,-1.4493,4,-2.3398,23,0.15357,9,-1.2542,23,0.18891,37,1.10150
ENSG00000108961,RANGRF,9,-1.4155,13,-0.8559,26,0.26848,29,0.42700,21,-0.1677,30,0.52529
ENSG00000161970,RPL26,1322,0.06208,1809,0.57719,1656,0.49306,302,-2.1890,1058,-0.3671,1402,0.17734
ENSG00000166579,NDEL1,13,-2.1446,23,-1.3468,46,-0.3507,44,-0.3978,80,0.77747,76,0.55362
ENSG00000133026,MYH10,54,-1.7139,98,-0.8055,95,-0.9375,385,1.45362,195,0.35753,168,0.03780
ENSG00000170310,STX8,36,-0.4470,8,-2.5742,41,-0.2629,35,-0.4924,70,0.87112,53,0.18474
ENSG00000007237,GAS7,352,0.20471,379,0.32686,286,-0.1438,453,0.62309,269,-0.2790,267,-0.2620
ENSG00000133028,SCO1,28,-0.0391,15,-1.0340,25,-0.2715,46,0.74145,30,0.10379,30,0.06569
ENSG00000065559,MAP2K4,23,-2.3166,39,-1.5332,63,-0.8978,178,0.84596,177,1.20461,85,-0.3974
