Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to10,Feature log2 fold change topic 6to10
ENSG00000152910,CNTNAP4,338,1.99133,206,0.80773,55,-1.3832,42,-2.4330
ENSG00000103111,MON1B,93,0.94856,54,-0.0865,72,0.36993,41,-0.8400
ENSG00000171724,VAT1L,6,-3.8531,78,0.02120,83,0.12549,103,1.03821
ENSG00000186153,WWOX,37,0.81249,25,0.06524,22,-0.0944,19,-0.6253
ENSG00000178573,MAF,23,-0.3761,30,0.10421,39,0.47825,28,-0.0424
ENSG00000166446,CDYL2,9,-1.7677,10,-1.5350,49,1.01168,35,1.01623
ENSG00000103121,CMC2,44,-0.8786,104,0.64301,38,-1.0455,81,0.28046
ENSG00000166454,ATMIN,39,-1.0961,50,-0.6704,116,0.73374,90,0.60659
ENSG00000140905,GCSH,162,0.44981,162,0.44744,49,-1.4725,115,-0.2736
ENSG00000153815,CMIP,47,-1.3069,76,-0.5256,246,1.50233,107,0.12038
ENSG00000197943,PLCG2,60,0.56606,60,0.58011,42,-0.0663,32,-0.8184
ENSG00000135698,MPHOSPH6,50,-0.2603,39,-0.6729,79,0.49561,65,0.32646
ENSG00000140945,CDH13,12,-3.4613,80,-0.5661,155,0.54236,155,1.18185
ENSG00000260788,AC009063.2,77,3.73243,16,-0.3264,3,-2.5172,1,-4.3725
ENSG00000230989,HSBP1,174,-0.5692,293,0.35482,141,-0.8468,269,0.32082
ENSG00000103154,NECAB2,13,-2.9862,43,-1.1818,66,-0.4515,140,1.95543
ENSG00000140943,MBTPS1,29,-0.6301,31,-0.4872,43,0.06193,50,0.61900
ENSG00000103160,HSDL1,17,-1.9949,63,0.07883,107,0.95797,67,0.31617
ENSG00000103168,TAF1C,12,-0.7736,33,0.97541,25,0.38564,16,-0.4887
ENSG00000103175,WFDC1,4,-2.3554,19,-0.1490,28,0.47315,27,0.80395
ENSG00000103187,COTL1,34,-0.7117,87,1.05386,30,-0.8008,47,-0.1969
ENSG00000135686,KLHL36,17,-0.6337,24,-0.0221,55,1.36068,22,-0.3380
ENSG00000103194,USP10,19,-1.5199,42,-0.2689,64,0.43601,60,0.68980
ENSG00000153786,ZDHHC7,9,-1.2107,24,0.47960,25,0.44467,19,0.07316
ENSG00000135709,KIAA0513,17,-3.6749,186,0.05689,275,0.69599,224,0.71776
ENSG00000131149,GSE1,8,-1.7567,21,-0.1304,34,0.60167,28,0.59042
ENSG00000131148,EMC8,13,-0.6915,26,0.47732,13,-0.6638,22,0.24429
ENSG00000131143,COX4I1,790,-0.8875,1363,0.04801,659,-1.0873,1661,0.74242
ENSG00000103264,FBXO31,11,-1.9557,36,-0.0358,58,0.74797,43,0.50213
ENSG00000140941,MAP1LC3B,114,-0.8449,172,-0.1425,128,-0.5834,233,0.73165
ENSG00000140948,ZCCHC14,18,-0.2206,11,-1.0189,35,0.91564,22,0.23279
ENSG00000154118,JPH3,16,-2.9450,73,-0.6013,167,0.78239,138,0.99982
ENSG00000104731,KLHDC4,23,0.10160,30,0.62814,24,0.17791,17,-0.5962
ENSG00000103257,SLC7A5,20,-1.1805,43,0.09173,72,0.93565,42,0.08668
ENSG00000179588,ZFPM1,23,-0.6819,28,-0.3265,21,-0.7199,43,0.80360
ENSG00000158545,ZC3H18,57,1.69808,7,-1.9358,46,1.00342,15,-1.1636
ENSG00000051523,CYBA,30,0.26253,57,1.62292,2,-3.4947,17,-1.0577
ENSG00000167508,MVD,51,-0.6376,92,0.42247,81,0.16575,73,-0.0013
ENSG00000260630,SNAI3-AS1,4,-2.2741,11,-0.6655,38,1.36360,20,0.53916
ENSG00000198931,APRT,24,-1.5342,73,0.32756,35,-0.8592,77,0.73095
ENSG00000167515,TRAPPC2L,81,-0.8406,154,0.28197,75,-0.8703,155,0.50782
ENSG00000176715,ACSF3,20,0.30525,9,-1.0284,18,0.05715,19,0.29645
ENSG00000167522,ANKRD11,710,1.56379,157,-1.2630,596,0.96695,202,-1.2070
ENSG00000197912,SPG7,63,-0.5191,109,0.45245,120,0.55971,78,-0.2554
ENSG00000167526,RPL13,2610,0.54342,2601,0.53658,1001,-1.0409,1624,-0.4918
ENSG00000178773,CPNE7,1,-4.6749,15,-0.9040,34,0.47818,37,1.49720
ENSG00000131165,CHMP1A,30,-0.9274,49,-0.1247,70,0.46655,59,0.37256
ENSG00000167523,SPATA33,6,-1.7244,23,0.41768,17,-0.0884,21,0.49359
ENSG00000185324,CDK10,11,-1.1875,31,0.55255,37,0.78980,21,-0.1637
ENSG00000075399,VPS9D1,10,-1.7433,22,-0.5642,46,0.67481,39,0.80035
ENSG00000158805,ZNF276,36,1.61462,10,-0.8321,12,-0.4553,12,-0.7783
ENSG00000204991,SPIRE2,4,-1.9294,14,-0.1803,36,1.40279,17,0.17673
ENSG00000141002,TCF25,211,-0.3917,263,-0.0028,427,0.79634,252,-0.1240
ENSG00000258947,TUBB3,39,-2.9173,217,-0.2431,206,-0.3007,354,1.29764
ENSG00000140995,DEF8,17,-2.1354,69,0.13991,63,-0.0046,80,0.77083
ENSG00000003249,DBNDD1,5,-3.0509,36,-0.1681,55,0.51770,52,0.90243
ENSG00000141013,GAS8,11,-1.2223,37,0.90895,16,-0.5978,24,0.08869
ENSG00000272636,DOC2B,3,-3.8243,43,0.09859,81,1.17025,46,0.41524
ENSG00000187624,C17orf97,4,-1.9610,10,-0.5916,20,0.63424,18,0.89488
ENSG00000141252,VPS53,60,-0.6010,81,-0.0774,174,1.20862,79,-0.2160
ENSG00000167699,GLOD4,34,-1.0439,52,-0.3773,76,0.26830,79,0.66009
ENSG00000177370,TIMM22,6,-1.7486,23,0.25244,27,0.50051,22,0.37986
ENSG00000159842,ABR,55,-2.3090,256,0.17682,295,0.39185,280,0.61148
ENSG00000108953,YWHAE,1071,0.17906,898,-0.1397,871,-0.1728,980,0.02731
ENSG00000167193,CRK,83,-0.1739,74,-0.3690,113,0.34226,97,0.19037
ENSG00000132376,INPP5K,10,-1.4808,29,0.20255,28,0.15497,30,0.49110
ENSG00000174238,PITPNA,33,-1.8701,75,-0.5381,103,0.00237,142,1.14738
ENSG00000167703,SLC43A2,9,-1.8722,39,0.57116,41,0.60897,30,0.11742
ENSG00000167705,RILP,9,-1.3227,8,-1.4649,19,-0.1110,29,1.45558
ENSG00000174231,PRPF8,40,-1.7063,158,0.62532,87,-0.4095,130,0.42630
ENSG00000132386,SERPINF1,1,-5.2849,52,0.03710,38,-0.4544,73,1.32325
ENSG00000132383,RPA1,43,-0.2930,51,0.03948,51,0.02079,53,0.14331
ENSG00000185924,RTN4RL1,1,-4.6802,13,-0.9631,45,1.09111,32,1.12265
ENSG00000070366,SMG6,43,0.69100,21,-0.6068,74,1.53506,19,-1.0355
ENSG00000167721,TSR1,30,-0.1798,37,0.18512,36,0.12712,33,-0.0596
ENSG00000141258,SGSM2,24,-2.1605,99,0.15633,139,0.69249,105,0.44739
ENSG00000070444,MNT,15,-1.2445,23,-0.5559,46,0.59027,39,0.68129
ENSG00000127804,METTL16,49,1.71079,22,0.06743,25,0.22106,9,-1.7619
ENSG00000007168,PAFAH1B1,190,-0.8698,269,-0.2796,365,0.23311,375,0.54524
ENSG00000132361,CLUH,16,-1.4544,43,0.18555,47,0.31979,45,0.42567
ENSG00000132359,RAP1GAP2,8,-3.0747,55,-0.1696,65,0.11943,82,1.09828
ENSG00000108381,ASPA,318,3.44433,96,0.18871,9,-3.2629,6,-4.7628
ENSG00000213977,TAX1BP3,55,0.96796,55,0.97549,14,-1.2889,20,-1.2325
ENSG00000127774,EMC6,19,-1.2887,41,4.22945,20,-1.1275,55,0.94904
ENSG00000083457,ITGAE,26,-0.7753,19,-1.2536,29,-0.5194,58,1.26186
ENSG00000074356,NCBP3,163,2.82555,32,-0.7777,45,-0.1805,14,-2.5695
ENSG00000004660,CAMKK1,6,-4.1463,46,-1.1716,180,1.11850,128,1.16667
ENSG00000074755,ZZEF1,25,0.36835,26,0.47962,26,0.39269,15,-0.7664
ENSG00000167740,CYB5D2,29,-0.7539,58,0.47290,39,-0.2218,48,0.15201
ENSG00000185722,ANKFY1,37,0.39980,43,0.67027,25,-0.3066,23,-0.6761
ENSG00000132388,UBE2G1,36,-0.3755,68,0.80501,23,-0.9877,43,-0.1075
ENSG00000183018,SPNS2,30,0.25544,33,0.48719,18,-0.5518,23,-0.3466
ENSG00000132382,MYBBP1A,15,-0.9042,24,-0.1079,43,0.83835,27,0.16248
ENSG00000141456,PELP1,137,0.98906,83,-0.0006,111,0.48541,55,-0.9969
ENSG00000141480,ARRB2,19,-1.4654,44,-0.0640,45,-0.0318,57,0.74292
ENSG00000142507,PSMB6,60,-1.4875,145,-0.0276,75,-1.0360,197,1.02034
ENSG00000141503,MINK1,29,-1.1042,50,-0.2383,40,-0.5489,74,0.89545
ENSG00000108528,SLC25A11,34,-1.7673,106,0.08151,145,0.58266,118,0.46406
ENSG00000108523,RNF167,50,-0.6974,98,0.50038,64,-0.2554,78,0.11558
ENSG00000108518,PFN1,180,0.25549,178,0.23031,84,-0.9635,153,-0.0606
ENSG00000091640,SPAG7,36,-1.2422,77,-0.0025,35,-1.1868,101,0.94513
ENSG00000108509,CAMTA2,12,-2.5802,52,-0.2398,76,0.40612,78,0.93653
ENSG00000129250,KIF1C,204,2.21466,101,0.54355,31,-1.3661,23,-2.4524
ENSG00000234327,AC012146.1,18,-1.0285,33,-0.0706,12,-1.5622,45,0.97168
ENSG00000029725,RABEP1,396,1.19090,136,-0.8013,267,0.33016,169,-0.6536
ENSG00000108559,NUP88,22,0.28598,17,-0.2008,20,0.10961,18,-0.1114
ENSG00000129197,RPAIN,42,-1.2073,75,-0.2428,50,-0.8441,115,1.01912
ENSG00000108561,C1QBP,37,-1.7860,93,-0.3176,70,-0.7317,157,1.24044
ENSG00000005100,DHX33,29,0.47682,12,-1.0152,44,1.11598,19,-0.3612
ENSG00000072849,DERL2,15,-0.5614,29,0.65949,21,0.06634,19,-0.1859
ENSG00000091592,NLRP1,10,-2.1849,50,0.42377,49,0.32732,46,0.43252
ENSG00000179314,WSCD1,33,0.32085,47,1.02750,21,-0.4476,19,-0.8986
ENSG00000091622,PITPNM3,10,-2.9573,39,-0.8448,93,0.61202,90,1.23247
ENSG00000129235,TXNDC17,21,-1.5180,54,0.03642,24,-1.2106,71,1.02063
ENSG00000108590,MED31,9,-1.9242,24,-0.3225,16,-0.8763,42,1.32362
ENSG00000132530,XAF1,54,1.93778,11,-1.0940,30,0.49469,12,-1.4306
ENSG00000219200,RNASEK,161,-1.7076,497,0.16871,279,-0.7605,588,0.88031
ENSG00000258315,C17orf49,40,-0.8270,80,0.39164,27,-1.3363,76,0.50937
ENSG00000132535,DLG4,4,-4.0543,46,-0.6282,147,1.35279,83,0.73636
ENSG00000072778,ACADVL,56,-0.9639,163,0.98377,55,-0.8982,98,-0.0040
ENSG00000040633,PHF23,14,-1.2650,41,0.49885,23,-0.4504,36,0.40384
ENSG00000170296,GABARAP,341,-0.4797,548,0.37109,314,-0.5626,479,0.19465
ENSG00000175826,CTDNEP1,47,-0.7814,86,0.26436,80,0.11998,79,0.19854
ENSG00000170291,ELP5,11,-1.6546,33,0.15776,25,-0.3262,38,0.74902
ENSG00000132507,EIF5A,59,-1.3493,118,-0.2245,124,-0.1194,171,0.84015
ENSG00000132522,GPS2,125,0.79230,72,-0.2487,97,0.25401,67,-0.5428
ENSG00000215041,NEURL4,7,-2.1877,27,-0.0671,54,1.08389,32,0.37546
ENSG00000205544,TMEM256,80,-0.2180,105,0.26013,33,-1.5347,101,0.32305
ENSG00000169992,NLGN2,34,-0.7082,45,-0.2462,78,0.67802,56,0.24452
ENSG00000174282,ZBTB4,108,-0.1947,128,0.11013,165,0.51753,113,-0.1674
ENSG00000181222,POLR2A,65,-0.2443,83,0.18579,70,-0.1150,76,0.06508
ENSG00000239697,TNFSF12,18,-1.2079,39,0.05718,39,0.06507,44,0.53579
ENSG00000161955,TNFSF13,4,-2.5624,30,0.78271,20,0.01456,22,0.33470
ENSG00000161960,EIF4A1,135,-0.4772,197,0.19306,152,-0.2379,191,0.22773
ENSG00000129255,MPDU1,18,-1.0376,51,0.78029,29,-0.2109,34,0.01998
ENSG00000129194,SOX15,2,-3.1143,38,1.34744,10,-0.9201,20,0.15984
ENSG00000129245,FXR2,40,-0.9608,73,0.06043,75,0.09005,81,0.42805
ENSG00000141504,SAT2,40,-1.3562,88,-0.0370,81,-0.1793,113,0.74160
ENSG00000129244,ATP1B2,45,-2.0600,216,0.57545,168,0.08742,180,0.38562
ENSG00000108947,EFNB3,11,-3.0642,69,-0.1757,108,0.56201,100,0.88573
ENSG00000183011,NAA38,148,-1.3203,288,-0.2168,125,-1.4786,452,1.17890
ENSG00000170004,CHD3,24,-2.5802,115,-0.1312,268,1.31700,138,0.33167
ENSG00000170043,TRAPPC1,50,-1.4102,138,0.30027,83,-0.5331,142,0.62920
ENSG00000179094,PER1,19,-1.1199,36,-0.0272,41,0.17107,43,0.51706
ENSG00000220205,VAMP2,238,-1.9213,572,-0.5197,1093,0.57325,998,0.87875
ENSG00000179029,TMEM107,6,-1.9550,23,0.15357,9,-1.2542,29,1.06989
ENSG00000108961,RANGRF,11,-1.2051,26,0.26848,29,0.42700,24,0.23577
ENSG00000161970,RPL26,1566,0.38517,1656,0.49306,302,-2.1890,1195,-0.1745
ENSG00000166579,NDEL1,18,-1.8143,46,-0.3507,44,-0.3978,78,1.16748
ENSG00000133026,MYH10,76,-1.2937,95,-0.9375,385,1.45362,184,0.34024
ENSG00000170310,STX8,22,-1.2742,41,-0.2629,35,-0.4924,63,0.96147
ENSG00000007237,GAS7,365,0.30388,286,-0.1438,453,0.62309,268,-0.3859
ENSG00000133028,SCO1,21,-0.5132,25,-0.2715,46,0.74145,30,0.13113
ENSG00000065559,MAP2K4,31,-2.0009,63,-0.8978,178,0.84596,140,0.93411
ENSG00000006740,ARHGAP44,7,-2.8807,45,-0.1182,86,0.95775,58,0.59978
ENSG00000006744,ELAC2,17,-1.0325,40,0.37070,40,0.34147,34,0.13514
ENSG00000109099,PMP22,409,2.52283,209,0.78880,31,-2.2731,23,-3.4047
ENSG00000214941,ZSWIM7,47,0.15374,65,0.76510,24,-0.9013,37,-0.4179
ENSG00000011295,TTC19,31,-1.6859,98,0.18918,99,0.18581,105,0.54832
ENSG00000141027,NCOR1,828,1.93184,189,-0.9929,503,0.64736,171,-1.5697
ENSG00000166582,CENPV,18,-1.1637,47,0.47052,24,-0.6085,42,0.43262
ENSG00000170315,UBB,635,-1.0175,1274,0.17730,482,-1.3505,1452,0.75511
ENSG00000175061,SNHG29,167,-0.2687,252,0.48907,97,-1.0679,201,0.10435
ENSG00000181350,LRRC75A,4,-2.4924,20,-0.1763,12,-0.9026,33,1.36403
ENSG00000170160,CCDC144A,891,3.18696,61,-2.3170,426,0.84078,46,-3.3127
ENSG00000133030,MPRIP,136,-0.1761,169,0.21876,189,0.36809,141,-0.1847
ENSG00000154803,FLCN,44,1.05965,26,0.04926,34,0.44913,16,-1.0862
ENSG00000141030,COPS3,24,-1.4141,56,0.00081,45,-0.3253,70,0.78451
ENSG00000141026,MED9,4,-2.4695,27,0.58273,28,0.53971,22,0.26232
ENSG00000108551,RASD1,8,-3.8261,87,-0.1597,99,0.06135,133,1.19442
ENSG00000133027,PEMT,12,-0.9299,27,0.39870,20,-0.1504,24,0.26109
ENSG00000108557,RAI1,13,-1.2698,13,-1.2314,39,0.58049,37,1.00448
ENSG00000072310,SREBF1,82,0.59034,106,1.12799,38,-0.7098,37,-1.1570
ENSG00000175662,TOM1L2,58,-0.5949,99,0.34324,107,0.43334,80,-0.0765
ENSG00000108591,DRG2,16,-0.8584,37,0.54640,34,0.31784,27,-0.0593
ENSG00000091542,ALKBH5,62,-0.6067,92,0.07913,81,-0.1293,98,0.33530
ENSG00000177731,FLII,39,0.14853,43,0.34294,19,-0.9954,35,-0.0607
ENSG00000176994,SMCR8,11,-0.2933,8,-0.8739,23,0.88912,15,0.23055
ENSG00000273018,FAM106A,38,-0.5194,68,0.52680,55,0.12396,49,-0.1230
ENSG00000141127,PRPSAP2,65,0.70107,43,-0.0822,31,-0.6050,41,-0.2783
ENSG00000072134,EPN2,134,1.03428,81,0.04807,53,-0.6296,61,-0.6515
ENSG00000108641,B9D1,7,-2.4383,23,-0.5534,17,-0.9037,48,1.61825
ENSG00000128482,RNF112,8,-2.6704,76,0.96761,75,0.78807,44,-0.1566
ENSG00000072210,ALDH3A2,41,-0.1908,52,0.26372,47,0.05450,44,-0.0806
ENSG00000083290,ULK2,78,0.54023,56,-0.0770,68,0.24531,50,-0.4336
ENSG00000108599,AKAP10,20,-0.2345,19,-0.3187,26,0.23618,25,0.24321
ENSG00000128487,SPECC1,430,2.65606,46,-1.8154,157,0.18718,58,-1.9147
ENSG00000124422,USP22,94,-1.2787,184,-0.1622,315,0.73935,228,0.39197
ENSG00000109016,DHRS7B,14,-0.4683,9,-1.2295,11,-0.7426,26,1.14317
ENSG00000178307,TMEM11,7,-1.4957,24,0.42886,10,-0.9011,23,0.64903
ENSG00000212719,LINC02693,8,-2.3785,20,-0.9065,54,0.73418,47,1.09050
ENSG00000256618,MTRNR2L1,120,0.08604,248,1.60533,83,-0.5003,65,-1.3239
ENSG00000109046,WSB1,403,2.14080,134,-0.2408,147,-0.0727,63,-1.9513
ENSG00000141068,KSR1,20,0.14783,31,1.00442,26,0.53669,11,-1.1524
ENSG00000232859,LYRM9,17,-2.4550,46,-0.9085,69,-0.2011,118,1.59060
ENSG00000087095,NLK,51,-1.0770,70,-0.5318,144,0.67003,114,0.56335
ENSG00000109084,TMEM97,6,-1.2165,5,-1.4316,21,0.76316,18,0.95303
ENSG00000109083,IFT20,25,-0.1438,22,-0.3147,27,0.04133,29,0.26335
ENSG00000109079,TNFAIP1,9,-1.7812,23,-0.2677,31,0.22288,34,0.86437
ENSG00000004142,POLDIP2,30,-1.2700,68,0.12363,43,-0.6228,80,0.73521
ENSG00000244045,TMEM199,10,-1.1650,19,-0.0735,19,-0.0959,24,0.66692
ENSG00000109103,UNC119,6,-2.6635,27,-0.4663,35,0.02132,50,1.27414
ENSG00000087111,PIGS,15,-1.1815,29,-0.0981,43,0.54850,35,0.41604
ENSG00000109107,ALDOC,177,-1.9752,823,0.61823,403,-0.6091,706,0.55495
ENSG00000007202,KIAA0100,20,-1.4402,34,-0.5518,65,0.49761,60,0.79485
ENSG00000132581,SDF2,18,-0.7399,39,0.66672,15,-0.9374,29,0.17827
ENSG00000109111,SUPT6H,103,0.77774,61,-0.1930,115,0.85227,48,-0.8712
ENSG00000198242,RPL23A,1457,0.83730,1323,0.63948,176,-2.5423,740,-0.6317
ENSG00000173065,FAM222B,20,0.61887,2,-3.0078,18,0.37162,16,0.38754
ENSG00000132591,ERAL1,12,-1.1342,27,0.15160,13,-0.9524,31,0.74380
ENSG00000132589,FLOT2,29,-1.6177,98,0.39204,86,0.14392,90,0.39667
ENSG00000063015,SEZ6,1,-5.2772,83,1.23948,59,0.45291,44,-0.0553
ENSG00000196535,MYO18A,139,3.41599,14,-1.5871,31,-0.2945,8,-2.9767
ENSG00000108256,NUFIP2,66,0.22058,56,-0.0826,94,0.78457,49,-0.4492
ENSG00000160551,TAOK1,249,0.92438,74,-1.2353,246,0.76538,131,-0.4458
ENSG00000108262,GIT1,44,-1.4995,110,0.00422,176,0.77811,122,0.33769
ENSG00000198720,ANKRD13B,20,-0.3647,40,0.95773,33,0.50995,18,-0.7434
ENSG00000167549,CORO6,1,-3.8751,24,0.13063,49,1.31424,25,0.30046
ENSG00000141298,SSH2,26,0.32851,29,0.53985,20,-0.1377,18,-0.5682
ENSG00000126653,NSRP1,548,2.57885,109,-0.8742,94,-1.0264,83,-1.7491
ENSG00000108578,BLMH,17,-0.1933,29,0.84495,20,0.08750,15,-0.5543
ENSG00000108582,CPD,55,0.27955,48,0.01204,62,0.41648,41,-0.3672
ENSG00000108587,GOSR1,36,0.61194,26,-0.0232,25,-0.0646,23,-0.4061
ENSG00000196712,NF1,85,0.34846,55,-0.4360,106,0.66579,64,-0.2736
ENSG00000126861,OMG,146,0.33062,167,0.58825,95,-0.3954,100,-0.5266
ENSG00000126860,EVI2A,517,4.13536,88,-0.6198,11,-3.6079,9,-4.7241
ENSG00000131242,RAB11FIP4,163,0.06602,157,-0.0002,221,0.55331,142,-0.2754
ENSG00000172301,COPRS,40,-2.4135,195,0.16388,176,-0.0230,228,0.81638
ENSG00000108651,UTP6,21,-0.1208,29,0.44013,30,0.42782,20,-0.4080
ENSG00000178691,SUZ12,75,0.89686,31,-0.6912,95,1.16539,33,-0.9007
ENSG00000126858,RHOT1,26,-1.1702,47,-0.1566,65,0.37547,61,0.53013
ENSG00000141314,RHBDL3,10,-1.0430,23,0.34224,26,0.53420,19,0.07239
ENSG00000108666,C17orf75,18,-0.5637,31,0.37943,36,0.59120,23,-0.1933
ENSG00000010244,ZNF207,101,0.17519,87,-0.0926,91,-0.0167,90,-0.0520
ENSG00000108671,PSMD11,56,-0.1553,60,-0.0339,97,0.74545,57,-0.2116
ENSG00000176749,CDK5R1,8,-4.4472,46,-1.9031,252,0.88429,224,1.63014
ENSG00000006042,TMEM98,66,2.02833,45,1.06563,9,-1.5741,6,-2.9355
ENSG00000108684,ASIC2,0,-5.4567,23,-0.1221,49,1.11078,31,0.66975
ENSG00000005156,LIG3,14,-0.2164,24,0.76796,16,-0.0468,14,-0.4230
ENSG00000092871,RFFL,88,2.31743,31,-0.0329,14,-1.2719,13,-1.9565
ENSG00000185379,RAD51D,12,-0.4832,16,-0.0403,28,0.86587,16,-0.0904
ENSG00000166750,SLFN5,87,3.00293,10,-1.5249,26,0.03257,7,-2.4923
ENSG00000006125,AP2B1,161,-0.6551,159,-0.6809,442,1.05213,255,0.23619
ENSG00000270647,TAF15,123,0.68972,98,0.24450,82,-0.0735,66,-0.6536
ENSG00000270885,RASL10B,7,-1.9146,22,-0.1234,35,0.62642,29,0.61351
ENSG00000271447,MMP28,5,-2.0394,21,0.32697,15,-0.2539,22,0.69834
ENSG00000273611,ZNHIT3,24,-1.5074,42,-0.6255,24,-1.3657,89,1.49700
ENSG00000278311,GGNBP2,175,0.43817,82,-0.8947,206,0.65530,132,-0.1182
ENSG00000278535,DHRS11,6,-2.1409,13,-0.8678,26,0.27267,31,1.27448
ENSG00000275700,AATF,55,1.21589,30,-0.0032,15,-0.9955,22,-0.7050
ENSG00000278540,ACACA,28,-0.8515,62,0.52511,68,0.60741,44,-0.1793
ENSG00000276234,TADA2A,22,0.32525,14,-0.4462,33,0.90495,16,-0.3817
ENSG00000276023,DUSP14,2,-3.2179,10,-0.7067,20,0.37620,22,1.32677
ENSG00000275066,SYNRG,70,1.43509,24,-0.5841,50,0.60207,21,-1.1582
ENSG00000278053,DDX52,67,1.33451,17,-1.1759,40,0.21829,28,-0.5896
ENSG00000278845,MRPL45,12,-0.9000,18,-0.2430,10,-1.0632,28,0.93751
ENSG00000274211,SOCS7,15,-1.3156,37,0.22769,87,1.65865,28,-0.4503
ENSG00000275832,ARHGAP23,156,1.32227,112,0.60642,48,-0.8095,45,-1.3624
ENSG00000277363,SRCIN1,231,1.63499,87,-0.3399,128,0.31048,58,-1.3850
ENSG00000273604,EPOP,0,-7.5552,10,-1.6137,57,1.19682,40,1.36367
ENSG00000275023,MLLT6,98,0.72839,57,-0.2813,95,0.56820,53,-0.6146
ENSG00000277972,CISD3,35,-0.6057,44,-0.2317,37,-0.4901,62,0.64576
ENSG00000277791,PSMB3,64,-1.1521,112,-0.2149,65,-1.0185,169,1.01954
ENSG00000276293,PIP4K2B,71,-1.3826,148,-0.1568,261,0.78782,184,0.39715
ENSG00000273559,CWC25,47,0.90105,30,0.05572,45,0.67809,19,-1.0575
ENSG00000125691,RPL23,610,0.07184,743,0.44262,284,-1.1240,574,-0.0588
ENSG00000002834,LASP1,10,-2.7689,75,0.50179,84,0.62272,64,0.33086
ENSG00000263874,LINC00672,41,-1.0893,63,-0.3635,80,0.04078,98,0.76531
ENSG00000067191,CACNB1,7,-3.1906,48,-0.2969,93,0.79993,74,0.84368
ENSG00000108298,RPL19,1334,0.50104,1476,0.70242,237,-2.2211,870,-0.4289
ENSG00000141750,STAC2,7,-2.6859,29,-0.5089,95,1.50848,45,0.42415
ENSG00000108306,FBXL20,20,-0.3841,21,-0.3091,48,1.05147,24,-0.0915
ENSG00000125686,MED1,39,1.15878,20,-0.1215,34,0.72984,13,-1.2270
ENSG00000167258,CDK12,63,2.12425,6,-2.0818,32,0.45017,14,-1.2852
ENSG00000171532,NEUROD2,26,-2.3792,77,-0.7090,201,0.91656,150,0.88125
ENSG00000131771,PPP1R1B,49,-1.8424,157,0.06253,155,0.03731,190,0.73976
ENSG00000131748,STARD3,28,-0.1154,44,0.71360,28,-0.0972,26,-0.4205
ENSG00000141744,PNMT,2,-3.0554,13,-0.6123,17,-0.1051,27,1.48382
ENSG00000141741,MIEN1,47,-0.8187,76,-0.0144,33,-1.3055,97,0.79539
ENSG00000172057,ORMDL3,19,-0.5127,41,0.87044,27,0.08242,22,-0.3951
ENSG00000108344,PSMD3,28,-1.6156,89,0.32845,63,-0.2508,89,0.58648
ENSG00000008838,MED24,15,-1.1504,37,0.37586,28,-0.1058,34,0.34939
ENSG00000126351,THRA,123,-1.2760,276,0.08682,310,0.27001,304,0.45663
ENSG00000126368,NR1D1,3,-3.2995,43,0.59285,39,0.35895,36,0.44612
ENSG00000188895,MSL1,65,-0.3764,73,-0.1738,94,0.23634,88,0.23923
ENSG00000108349,CASC3,151,0.84302,143,0.72642,86,-0.1932,60,-1.1596
ENSG00000108352,RAPGEFL1,7,-1.9208,5,-2.3194,62,1.63788,30,0.78908
ENSG00000171475,WIPF2,65,-0.4919,69,-0.3852,161,1.04192,87,0.01284
ENSG00000073584,SMARCE1,118,0.91662,60,-0.3632,71,-0.0496,62,-0.4673
ENSG00000213424,KRT222,21,-1.6414,15,-2.1202,106,1.05110,78,1.11600
ENSG00000186395,KRT10,42,-0.9390,79,0.12056,21,-1.9360,95,0.84716
ENSG00000128422,KRT17,1,-7.3387,295,1.73505,74,-0.8807,126,-0.0731
ENSG00000173812,EIF1,741,-0.1610,985,0.36113,541,-0.6353,823,0.04294
ENSG00000141698,NT5C3B,20,-2.3118,78,-0.1348,65,-0.4002,116,1.14723
ENSG00000131473,ACLY,33,-0.8879,37,-0.6908,68,0.33624,69,0.72999
ENSG00000173786,CNP,1786,2.44391,932,0.78362,125,-2.4251,127,-3.1298
ENSG00000168259,DNAJC7,103,-0.6340,123,-0.3222,219,0.64039,162,0.27203
ENSG00000108773,KAT2A,15,-1.5499,46,0.29129,42,0.11531,46,0.46356
ENSG00000108774,RAB5C,46,-0.9256,96,0.33696,53,-0.6461,93,0.45034
ENSG00000167925,GHDC,7,-1.2636,26,0.92273,18,0.21902,15,-0.1754
ENSG00000173757,STAT5B,35,0.23973,32,0.10665,46,0.65640,25,-0.5193
ENSG00000168610,STAT3,45,0.57598,42,0.45203,44,0.46567,22,-0.9528
ENSG00000177469,CAVIN1,152,2.99925,51,0.23017,11,-2.1319,7,-3.4853
ENSG00000033627,ATP6V0A1,88,-1.7046,205,-0.3382,473,1.07766,285,0.42842
ENSG00000068120,COASY,16,-1.2191,38,0.26159,31,-0.1117,39,0.46089
ENSG00000108788,MLX,11,-0.8486,18,0.03815,22,0.28795,20,0.31506
ENSG00000141699,RETREG3,12,-1.3459,36,0.48713,40,0.59564,28,0.04157
ENSG00000131462,TUBG1,5,-2.2465,19,-0.3179,21,-0.1235,31,1.15669
