Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000125967,NECAB3,8,-1.8219,20,-0.5896,49,0.87368,53,1.01125,42,0.61452,37,0.41631,15,-1.0399,10,-1.5461,37,0.41547
ENSG00000101421,CHMP4B,71,-0.7618,112,-0.0590,166,0.59259,141,0.32048,101,-0.2221,44,-1.4914,153,0.52569,96,-0.3040,121,0.07192
ENSG00000125970,RALY,113,1.57461,48,0.08757,46,0.02842,49,0.12335,28,-0.7577,19,-1.2851,32,-0.6146,31,-0.6047,56,0.32642
ENSG00000125977,EIF2S2,363,0.10482,232,-0.5988,131,-1.4718,216,-0.7101,293,-0.2353,400,0.26322,470,0.61026,555,0.80976,271,-0.3602
ENSG00000101444,AHCY,53,0.34316,28,-0.6808,57,0.45413,53,0.33378,34,-0.3567,27,-0.7003,31,-0.5831,59,0.52424,57,0.45357
ENSG00000078747,ITCH,86,1.24092,31,-0.4323,17,-1.3223,54,0.45165,35,-0.2359,78,1.07277,21,-1.1248,39,-0.0594,27,-0.6384
ENSG00000125971,DYNLRB1,192,-1.4483,377,-0.4225,388,-0.3772,365,-0.4712,280,-0.8805,622,0.37730,737,0.77192,589,0.28901,639,0.42199
ENSG00000101460,MAP1LC3A,120,-1.2217,193,-0.4960,348,0.44726,356,0.48125,238,-0.1655,338,0.39937,197,-0.5162,271,0.04003,388,0.62613
ENSG00000101464,PIGU,50,1.50616,10,-1.1344,39,1.04667,49,1.45573,15,-0.4785,8,-1.3405,3,-2.7367,11,-0.9050,17,-0.2841
ENSG00000198646,NCOA6,57,1.24298,19,-0.5461,45,0.81119,35,0.40223,40,0.62511,4,-2.7657,15,-1.0338,22,-0.3657,22,-0.3675
ENSG00000078804,TP53INP2,478,3.72846,46,-0.8452,92,0.23052,64,-0.3539,34,-1.3298,17,-2.3178,27,-1.7630,7,-3.6102,7,-3.5971
ENSG00000131067,GGT7,14,-1.1462,16,-0.9715,63,1.21390,43,0.56371,79,1.62195,1,-4.4378,11,-1.6868,29,-0.1006,39,0.38485
ENSG00000131069,ACSS2,43,1.47830,11,-0.7173,14,-0.3875,20,0.19518,24,0.47911,29,0.78266,5,-1.8845,7,-1.2880,19,0.11867
ENSG00000100983,GSS,22,-0.5565,24,-0.4003,39,0.35549,24,-0.4411,46,0.60514,24,-0.4521,21,-0.6536,35,0.15469,59,1.03165
ENSG00000100991,TRPC4AP,58,0.73659,19,-1.0121,53,0.59855,50,0.47972,42,0.22320,24,-0.6457,23,-0.7620,29,-0.3944,47,0.37395
ENSG00000126005,MMP24OS,55,-1.0964,140,0.37077,157,0.55788,100,-0.1627,106,-0.0709,81,-0.4924,121,0.15064,101,-0.1470,130,0.25158
ENSG00000242372,EIF6,30,-1.4012,44,-0.8301,85,0.20144,71,-0.0977,42,-0.8904,138,1.01830,63,-0.3007,101,0.47903,113,0.67177
ENSG00000101019,UQCC1,21,-0.9904,24,-0.8086,56,0.54536,52,0.40577,46,0.22208,11,-1.9437,33,-0.3487,39,-0.0544,87,1.31000
ENSG00000126001,CEP250,21,0.39753,15,-0.0584,22,0.51572,17,0.13015,34,1.26982,0,-4.2187,13,-0.3489,9,-0.9318,15,-0.0979
ENSG00000125991,ERGIC3,70,-0.3368,80,-0.1308,124,0.57977,104,0.28541,107,0.32922,98,0.20154,71,-0.3620,74,-0.2507,71,-0.3284
ENSG00000214078,CPNE1,34,0.76781,13,-0.7763,23,0.13576,29,0.50140,46,1.29774,1,-4.5580,6,-1.8472,17,-0.3373,36,0.88477
ENSG00000244462,RBM12,33,0.63432,30,0.44824,27,0.30870,29,0.40028,19,-0.2743,1,-4.0633,15,-0.7109,23,0.05354,33,0.61903
ENSG00000244005,NFS1,24,-0.1843,23,-0.2607,17,-0.7381,37,0.47423,15,-0.8923,26,-0.0823,20,-0.5502,25,-0.1581,67,1.52311
ENSG00000125995,ROMO1,160,-0.5032,293,0.46236,165,-0.4577,141,-0.7072,140,-0.7106,180,-0.3249,351,0.89448,205,-0.1201,223,0.01419
ENSG00000131051,RBM39,310,0.79599,142,-0.4714,162,-0.2670,208,0.13603,252,0.44622,132,-0.5803,152,-0.4051,246,0.40671,158,-0.2976
ENSG00000025293,PHF20,98,0.35250,45,-0.8644,65,-0.3053,57,-0.5062,125,0.74925,86,0.13996,68,-0.2533,107,0.49049,70,-0.1974
ENSG00000171222,SCAND1,111,-0.9362,134,-0.6497,267,0.44495,179,-0.2047,191,-0.1009,375,1.02649,165,-0.3635,182,-0.1744,262,0.41332
ENSG00000260032,NORAD,460,-0.1434,385,-0.4220,702,0.54392,893,0.95668,629,0.36105,273,-0.9544,407,-0.3721,362,-0.5185,514,0.03543
ENSG00000088367,EPB41L1,74,-0.8294,159,0.37060,199,0.74264,187,0.64134,200,0.75510,153,0.30346,91,-0.5619,52,-1.3651,58,-1.1917
ENSG00000080845,DLGAP4,17,-1.9802,68,0.14940,173,1.78331,62,-0.0160,108,0.91272,35,-0.8837,47,-0.5040,39,-0.7265,28,-1.2491
ENSG00000101084,RAB5IF,33,-1.2008,38,-1.0035,76,0.07931,91,0.37173,37,-1.0216,92,0.39953,70,-0.0625,89,0.33366,126,0.93217
ENSG00000101079,NDRG3,79,-0.9632,73,-1.0744,178,0.30835,299,1.19657,172,0.25332,171,0.24169,82,-0.9892,91,-0.7544,243,0.83412
ENSG00000149639,SOGA1,59,1.80123,19,-0.1252,15,-0.4941,18,-0.2742,26,0.35185,52,1.53834,3,-2.7436,11,-1.0109,3,-2.8950
ENSG00000101347,SAMHD1,37,0.34355,39,0.41200,40,0.44752,50,0.81695,44,0.63051,1,-4.6372,19,-0.7485,25,-0.3168,27,-0.1728
ENSG00000118705,RPN2,71,-0.4280,90,-0.0535,95,0.03531,159,0.88560,97,0.05672,118,0.38440,59,-0.7823,76,-0.3141,108,0.22957
ENSG00000101363,MANBAL,32,-1.1925,61,-0.1975,79,0.21128,96,0.54282,51,-0.4587,116,0.86708,47,-0.6545,81,0.27091,78,0.20352
ENSG00000166619,BLCAP,70,-1.0681,86,-0.7543,294,1.25178,329,1.46023,222,0.75695,67,-1.1450,65,-1.2859,68,-1.1244,136,-0.0471
ENSG00000053438,NNAT,38,-3.1397,174,-0.9029,297,-0.0733,662,1.28078,254,-0.3231,807,1.65275,204,-0.7250,169,-0.9500,302,-0.0467
ENSG00000132792,CTNNBL1,32,-0.0643,24,-0.4698,32,-0.0429,25,-0.4137,41,0.35289,5,-2.8711,38,0.23184,49,0.64085,47,0.56871
ENSG00000132821,VSTM2L,6,-3.8310,36,-1.1876,142,1.00280,82,0.08545,119,0.70027,134,0.90001,41,-1.0905,49,-0.7215,129,0.83398
ENSG00000101407,TTI1,13,0.24156,10,-0.2262,8,-0.5870,19,0.75857,14,0.29353,1,-3.6872,10,-0.2782,8,-0.4788,23,1.14147
ENSG00000101413,RPRD1B,21,0.84095,10,-0.3741,16,0.40914,31,1.52312,19,0.69396,0,-3.8890,5,-1.3469,5,-1.4157,12,-0.0794
ENSG00000170471,RALGAPB,34,0.15125,12,-1.4026,50,0.81612,44,0.61242,32,0.08792,27,-0.1657,23,-0.4986,32,0.05766,28,-0.1458
ENSG00000101438,SLC32A1,0,-9.1544,15,-2.1592,40,-0.6977,57,-0.1389,12,-2.4468,439,4.41723,13,-2.4463,14,-2.1872,17,-1.9207
ENSG00000101445,PPP1R16B,123,1.48723,88,0.88000,88,0.87494,30,-0.8129,66,0.40874,21,-1.4023,31,-0.8802,17,-1.6632,21,-1.3560
ENSG00000198900,TOP1,127,0.16263,73,-0.7009,78,-0.5896,121,0.08888,158,0.52511,57,-1.0799,110,-0.0737,215,1.05299,96,-0.2790
ENSG00000124181,PLCG1,33,0.94822,24,0.44350,35,1.07930,19,0.06946,29,0.71005,2,-3.2625,8,-1.4174,11,-0.7968,16,-0.2272
ENSG00000174306,ZHX3,74,0.90449,70,0.79108,53,0.33532,57,0.44912,77,0.96900,1,-5.3354,29,-0.6601,20,-1.1369,19,-1.2101
ENSG00000124177,CHD6,132,0.24930,110,-0.0339,71,-0.7176,156,0.52849,148,0.43874,121,0.10602,99,-0.2383,136,0.29564,58,-1.0351
ENSG00000196090,PTPRT,12,-2.7087,33,-1.2007,47,-0.6705,116,0.79273,91,0.38222,154,1.29141,32,-1.3594,117,0.80623,85,0.27804
ENSG00000124193,SRSF6,85,0.73472,44,-0.3368,47,-0.2357,78,0.59102,36,-0.6374,67,0.34477,39,-0.5572,49,-0.1670,58,0.12231
ENSG00000185513,L3MBTL1,26,0.93109,7,-1.1462,17,0.23621,17,0.24393,35,1.47687,22,0.68424,1,-3.5244,10,-0.6018,10,-0.6027
ENSG00000101052,IFT52,15,0.13681,14,0.04854,9,-0.6827,9,-0.5505,13,-0.0738,1,-3.7827,16,0.25973,19,0.56044,24,0.96435
ENSG00000132823,OSER1,26,-0.2079,24,-0.3371,17,-0.8437,23,-0.3679,27,-0.1584,63,1.26019,18,-0.8513,43,0.60261,38,0.38910
ENSG00000223891,OSER1-DT,32,0.20352,18,-0.7113,62,1.33575,21,-0.4788,44,0.70658,7,-2.0898,27,-0.0906,20,-0.5093,25,-0.1914
ENSG00000124194,GDAP1L1,4,-3.5724,55,0.10618,50,-0.0461,49,-0.0775,59,0.20337,13,-2.0376,54,0.08549,63,0.30778,115,1.35381
ENSG00000197296,FITM2,10,-0.7361,9,-0.8762,24,0.70893,24,0.67139,28,0.97000,25,0.74569,4,-2.0268,15,-0.0475,13,-0.2461
ENSG00000124120,TTPAL,5,-1.9618,18,-0.2037,37,0.98756,30,0.65162,45,1.35060,5,-2.1160,9,-1.3686,18,-0.1956,27,0.46082
ENSG00000132824,SERINC3,222,0.04040,93,-1.2974,230,0.09537,344,0.76235,325,0.66512,88,-1.3896,134,-0.8182,233,0.11799,363,0.85404
ENSG00000168734,PKIG,30,-1.9917,116,0.07036,103,-0.1135,46,-1.3380,91,-0.3114,103,-0.1182,198,1.14403,116,0.06959,108,-0.0361
ENSG00000101098,RIMS4,3,-2.6966,37,1.16167,47,1.57975,21,0.16738,38,1.20095,9,-1.0123,8,-1.3140,8,-1.1879,5,-1.8317
ENSG00000166913,YWHAB,574,-1.4498,664,-1.2305,1088,-0.4736,1805,0.33448,2214,0.67602,1433,-0.0387,1496,0.03346,1862,0.38613,2054,0.54896
ENSG00000025772,TOMM34,6,-2.6675,22,-0.7630,55,0.68958,37,0.03505,79,1.30722,17,-1.1423,21,-0.8927,28,-0.3742,75,1.22329
ENSG00000101109,STK4,30,0.52168,20,-0.1019,27,0.37721,11,-0.9747,40,1.02219,13,-0.7682,15,-0.5848,34,0.73220,9,-1.2394
ENSG00000124134,KCNS1,1,-2.9108,2,-2.2673,37,1.96307,0,-7.4659,17,0.60632,0,-3.8044,10,-0.2810,23,1.05024,18,0.66430
ENSG00000124145,SDC4,107,1.47788,120,1.70574,86,1.08553,31,-0.5970,23,-1.0417,23,-1.0194,21,-1.2486,10,-2.1769,7,-2.7680
ENSG00000204070,SYS1,35,1.48431,10,-0.5060,15,-0.0055,21,0.56922,3,-2.1862,2,-2.4915,12,-0.3251,14,-0.0481,21,0.58081
ENSG00000244274,DBNDD2,2064,4.47160,60,-2.3944,65,-2.2571,209,-0.5108,41,-2.9410,116,-1.4118,69,-2.3042,85,-1.8711,118,-1.3840
ENSG00000124155,PIGT,118,1.77123,20,-1.1325,48,0.19034,52,0.33388,46,0.13951,44,0.06085,16,-1.5668,18,-1.2658,45,0.10183
ENSG00000101443,WFDC2,5,-1.5569,13,-0.2697,13,-0.2543,27,0.95923,14,-0.0614,28,1.04207,15,-0.0326,2,-2.9769,19,0.34412
ENSG00000101457,DNTTIP1,16,-0.7559,25,-0.1100,16,-0.7432,23,-0.2484,21,-0.3976,33,0.35593,26,-0.0552,35,0.42164,46,0.89634
ENSG00000124104,SNX21,14,-0.6430,20,-0.1123,39,0.95464,34,0.70400,14,-0.7428,37,0.85006,19,-0.2162,6,-1.9834,17,-0.4263
ENSG00000101473,ACOT8,36,-1.2417,54,-0.6544,69,-0.2568,84,0.04332,98,0.29492,110,0.48507,80,-0.0253,92,0.18924,112,0.51693
ENSG00000064601,CTSA,43,-0.0643,36,-0.3516,63,0.54746,71,0.75886,68,0.68041,21,-1.1450,14,-1.9174,35,-0.4055,84,1.05374
ENSG00000100979,PLTP,30,-0.2827,185,3.26975,47,0.45198,22,-0.7553,8,-2.2708,6,-2.7053,14,-1.5437,13,-1.4656,17,-1.1268
ENSG00000100982,PCIF1,34,0.91855,11,-0.8132,25,0.42321,16,-0.3260,12,-0.6879,43,1.36854,12,-0.7466,14,-0.4804,12,-0.6772
ENSG00000198026,ZNF335,12,-0.2169,23,0.81620,31,1.36663,25,0.94623,20,0.62865,1,-3.6593,5,-1.6579,4,-1.7499,12,-0.1793
ENSG00000124140,SLC12A5,12,-3.7917,78,-1.0662,224,0.60458,272,0.93813,247,0.76668,153,-0.0204,120,-0.4388,121,-0.3943,202,0.43022
ENSG00000124160,NCOA5,26,0.81840,15,-0.1158,21,0.44529,23,0.60371,16,0.05691,16,0.06083,10,-0.7443,8,-1.0026,12,-0.4047
ENSG00000149654,CDH22,0,-8.7487,23,0.39951,62,2.23420,4,-2.0617,22,0.35660,2,-3.1749,12,-0.6998,11,-0.7743,31,0.89869
ENSG00000080189,SLC35C2,20,0.01282,21,0.12296,38,1.07978,28,0.58567,25,0.38434,18,-0.1711,11,-0.9424,10,-1.0292,15,-0.4558
ENSG00000062598,ELMO2,54,1.05289,31,0.11244,34,0.28721,28,-0.0401,39,0.49868,0,-5.0286,18,-0.7977,27,-0.0795,37,0.40877
ENSG00000101040,ZMYND8,107,0.72947,59,-0.2384,71,0.04725,62,-0.1690,107,0.72599,57,-0.2951,41,-0.8650,71,0.04218,71,0.05979
ENSG00000196562,SULF2,31,-0.5511,47,0.10743,66,0.67812,132,1.94100,39,-0.1738,13,-1.8296,15,-1.7109,7,-2.6033,72,0.81726
ENSG00000124126,PREX1,262,3.46095,53,0.18466,46,-0.0332,16,-1.6282,18,-1.4611,29,-0.7421,11,-2.3243,15,-1.7594,11,-2.1407
ENSG00000124198,ARFGEF2,31,0.09673,16,-0.9239,35,0.30838,39,0.47647,38,0.40757,2,-3.6029,19,-0.7007,37,0.36801,55,1.05345
ENSG00000124207,CSE1L,87,0.46985,36,-0.9115,49,-0.4384,80,0.32891,71,0.12855,57,-0.2254,52,-0.3860,63,-0.0584,105,0.78316
ENSG00000124214,STAU1,109,0.50456,64,-0.3417,107,0.47754,82,0.04734,89,0.18311,19,-2.1563,85,0.12308,88,0.15586,68,-0.2442
ENSG00000124228,DDX27,56,0.26798,30,-0.7088,23,-1.0790,31,-0.6316,100,1.26565,54,0.20389,35,-0.4944,79,0.83474,29,-0.7724
ENSG00000124201,ZNFX1,44,1.42033,26,0.52412,14,-0.4495,31,0.81501,30,0.73115,0,-4.4557,10,-1.0948,8,-1.3554,16,-0.2198
ENSG00000177410,ZFAS1,191,0.22560,235,0.56800,62,-1.5187,75,-1.2349,54,-1.7185,231,0.53867,285,1.06297,112,-0.6147,131,-0.3773
ENSG00000158445,KCNB1,6,-3.2327,27,-1.0574,55,0.05376,79,0.65128,140,1.68271,51,-0.0502,35,-0.7080,48,-0.1531,54,0.03579
ENSG00000158470,B4GALT5,16,-1.3579,35,-0.1845,53,0.46926,65,0.80829,54,0.48309,75,1.06078,19,-1.2499,29,-0.4939,33,-0.3081
ENSG00000158480,SPATA2,24,-0.0030,10,-1.2983,28,0.26001,51,1.26905,30,0.32336,17,-0.4997,13,-1.0334,12,-1.0515,42,0.91964
ENSG00000124226,RNF114,79,1.15809,57,0.59610,33,-0.2744,32,-0.3444,28,-0.5205,55,0.51440,29,-0.5663,17,-1.2499,38,-0.0826
ENSG00000244687,UBE2V1,36,-2.1751,100,-0.6417,99,-0.6531,156,0.04975,103,-0.5992,79,-0.9983,229,0.80230,302,1.16665,175,0.24140
ENSG00000240849,TMEM189,86,2.77342,15,-0.4462,19,-0.0900,8,-1.3177,25,0.37176,4,-2.3212,8,-1.4845,12,-0.7236,12,-0.7202
ENSG00000172216,CEBPB,20,-0.4190,46,0.88521,42,0.73829,31,0.24924,33,0.31437,14,-1.0210,16,-0.8586,24,-0.1685,26,-0.0729
ENSG00000124243,BCAS4,4,-3.0127,31,0.05825,79,1.69225,35,0.25383,40,0.50036,9,-1.6935,22,-0.4672,35,0.28670,17,-0.7996
ENSG00000101126,ADNP,63,-0.1401,61,-0.1882,85,0.33540,139,1.17522,79,0.21674,96,0.53490,35,-1.1480,52,-0.4319,45,-0.6641
ENSG00000000419,DPM1,18,-1.1772,17,-1.2383,7,-2.5124,28,-0.5451,13,-1.6672,90,1.40371,44,0.22019,64,0.78826,68,0.89056
ENSG00000026559,KCNG1,0,-6.6773,14,0.29257,14,0.36126,0,-6.2855,15,0.43289,0,-3.7612,10,-0.3007,27,1.39805,26,1.33581
ENSG00000054793,ATP9A,174,-0.1177,142,-0.4371,341,0.99909,267,0.57901,371,1.14766,112,-0.8006,82,-1.3808,102,-0.9473,202,0.11821
ENSG00000182463,TSHZ2,17,-1.2220,21,-0.8589,47,0.35459,46,0.32743,93,1.55189,44,0.25040,25,-0.7130,27,-0.4980,31,-0.3087
ENSG00000064787,BCAS1,2014,4.31170,182,-0.7411,132,-1.2344,189,-0.6842,94,-1.7375,62,-2.3408,105,-1.6803,15,-4.3577,24,-3.7288
ENSG00000101132,PFDN4,75,-1.0187,81,-0.8936,35,-2.1619,79,-0.9364,56,-1.4610,193,0.47404,274,1.28819,226,0.74173,150,0.06619
ENSG00000101134,DOK5,2,-3.5655,23,0.00633,32,0.53454,18,-0.3435,18,-0.3832,43,1.06332,27,0.29981,23,0.03164,15,-0.6320
ENSG00000054803,CBLN4,0,-8.7399,2,-2.9392,39,1.32907,0,-5.3545,27,0.66626,6,-1.4933,16,-0.1957,44,1.52778,28,0.72146
ENSG00000124098,FAM210B,44,-0.0246,64,0.57399,56,0.34572,64,0.58829,27,-0.7859,61,0.49481,41,-0.1509,26,-0.8535,24,-0.9298
ENSG00000101138,CSTF1,17,0.54338,8,-0.5787,8,-0.6233,31,1.56117,5,-1.2915,0,-3.8671,11,-0.1997,14,0.23755,16,0.44806
ENSG00000022277,RTF2,180,0.55366,123,-0.0616,100,-0.3957,108,-0.2742,79,-0.7515,94,-0.4873,147,0.25358,177,0.53072,126,-0.0279
ENSG00000101144,BMP7,60,1.44874,67,1.64861,51,1.15304,12,-1.1348,14,-0.9451,14,-0.8789,9,-1.6051,12,-1.1243,6,-2.0205
ENSG00000101146,RAE1,18,-0.8311,14,-1.2158,18,-0.8501,46,0.64984,38,0.33568,56,0.98626,15,-1.1498,32,0.07286,56,0.98008
ENSG00000124225,PMEPA1,61,0.65093,46,0.20683,63,0.71742,76,1.02575,73,0.95450,3,-3.8882,20,-1.1534,25,-0.7308,20,-1.0651
ENSG00000124209,RAB22A,56,-0.2740,36,-0.9490,64,-0.0634,108,0.80474,62,-0.1231,107,0.77933,59,-0.1988,52,-0.3800,61,-0.1242
ENSG00000124164,VAPB,57,-0.3301,46,-0.6466,82,0.26057,79,0.19325,78,0.17369,123,0.92846,47,-0.6848,73,0.07192,68,-0.0446
ENSG00000124222,STX16,110,1.42542,62,0.41333,57,0.29378,72,0.66651,81,0.86887,17,-1.5311,17,-1.6538,24,-1.0849,20,-1.3280
ENSG00000087460,GNAS,917,-1.4561,1930,-0.3182,2159,-0.1409,3361,0.58104,1846,-0.3878,3888,0.82926,2393,0.02655,1886,-0.3536,2808,0.28285
ENSG00000101158,NELFCD,61,1.25880,19,-0.6553,32,0.15567,41,0.57048,35,0.32715,11,-1.4316,18,-0.7855,24,-0.3020,29,0.01676
ENSG00000101160,CTSZ,14,-0.6649,21,-0.0084,14,-0.6282,35,0.82489,16,-0.4046,43,1.17216,18,-0.3265,13,-0.7356,21,-0.0478
ENSG00000124172,ATP5F1E,922,-0.9815,1758,0.02435,1374,-0.3662,1117,-0.6878,971,-0.9021,2022,0.25099,2873,0.99025,1884,0.13605,1519,-0.2077
ENSG00000101166,PRELID3B,37,0.71938,26,0.13883,29,0.29913,16,-0.6145,13,-0.8992,37,0.67856,23,-0.0695,17,-0.5775,19,-0.3631
ENSG00000087495,PHACTR3,243,1.25362,123,0.10425,133,0.22389,93,-0.3497,93,-0.3387,62,-0.9665,117,0.02087,114,-0.0249,62,-0.9763
ENSG00000196227,FAM217B,100,-0.0712,74,-0.5479,106,0.02282,203,1.11138,185,0.94862,82,-0.3847,59,-0.9692,87,-0.2919,91,-0.2169
ENSG00000179242,CDH4,14,-0.6018,43,1.18938,49,1.43219,15,-0.5396,38,0.97190,14,-0.6198,7,-1.8048,13,-0.7674,11,-0.9747
ENSG00000149657,LSM14B,21,0.13101,11,-0.8075,35,0.98183,32,0.83133,28,0.60642,10,-0.9886,6,-1.8235,17,-0.1498,25,0.45393
ENSG00000101182,PSMA7,223,-0.6764,226,-0.6569,233,-0.6087,300,-0.2153,242,-0.5520,293,-0.2506,419,0.37082,525,0.69943,553,0.78723
ENSG00000184402,SS18L1,32,0.10798,23,-0.4092,60,1.13122,55,0.98077,42,0.52351,1,-4.7139,16,-1.0377,25,-0.3037,33,0.11180
ENSG00000101181,MTG2,24,0.69791,20,0.44995,18,0.24333,12,-0.3227,27,0.89646,19,0.33253,6,-1.4887,6,-1.4100,16,0.02593
ENSG00000101180,HRH3,3,-2.8060,26,0.43404,43,1.26452,23,0.23225,26,0.43596,14,-0.4965,14,-0.6195,22,0.16906,14,-0.4962
ENSG00000130703,OSBPL2,44,0.59825,43,0.55478,29,-0.0833,52,0.88422,29,-0.1037,11,-1.5211,16,-1.0319,26,-0.2705,39,0.37999
ENSG00000130706,ADRM1,77,0.21114,49,-0.4955,89,0.45812,63,-0.0972,72,0.11329,54,-0.3496,43,-0.7589,69,0.03825,113,0.86012
ENSG00000171858,RPS21,971,-0.4324,2047,0.78152,854,-0.6309,706,-0.9234,701,-0.9354,1154,-0.1601,2294,1.16613,793,-0.7463,950,-0.4669
ENSG00000060491,OGFR,24,-0.3462,20,-0.6342,48,0.80954,31,0.08530,64,1.30875,25,-0.2828,17,-0.8875,13,-1.1857,35,0.28490
ENSG00000092758,COL9A3,72,3.22766,15,0.15870,5,-1.5289,21,0.63446,9,-0.7198,0,-4.0164,4,-1.9941,5,-1.5001,4,-1.9159
ENSG00000101190,TCFL5,47,1.20571,29,0.42242,18,-0.3292,26,0.25156,20,-0.1984,37,0.81800,13,-0.9640,5,-2.3140,18,-0.3384
ENSG00000101191,DIDO1,29,1.02768,6,-1.4914,44,1.78019,14,-0.1022,23,0.61697,1,-4.0804,4,-1.9328,13,-0.3112,17,0.17581
ENSG00000101193,GID8,33,0.33233,37,0.48101,39,0.57358,32,0.27031,26,-0.0748,12,-1.1907,19,-0.6418,24,-0.1854,31,0.21165
ENSG00000149658,YTHDF1,30,0.42417,29,0.36919,19,-0.2468,55,1.49079,16,-0.5287,14,-0.7624,13,-0.9770,14,-0.7675,26,0.21484
ENSG00000101198,NKAIN4,39,-0.0634,112,1.75578,88,1.28795,23,-0.8725,10,-2.0971,10,-2.1536,47,0.23870,20,-1.1126,14,-1.6548
ENSG00000101199,ARFGAP1,31,0.41339,21,-0.1995,55,1.41545,33,0.51813,66,1.77141,2,-3.5573,3,-3.2882,9,-1.4309,16,-0.6048
ENSG00000101204,CHRNA4,3,-2.2580,14,-0.3341,31,0.98662,46,1.73496,42,1.55969,1,-3.9767,7,-1.4771,2,-2.7958,16,-0.0992
ENSG00000075043,KCNQ2,9,-3.4152,102,0.25677,231,1.69357,87,-0.0054,202,1.43365,66,-0.4309,36,-1.4583,47,-0.9499,55,-0.7082
ENSG00000101210,EEF1A2,37,-3.7905,393,-0.2911,920,1.12114,446,-0.0920,616,0.43057,392,-0.2980,446,-0.1049,314,-0.6443,717,0.68571
ENSG00000125534,PPDPF,234,0.62081,181,0.19752,148,-0.1275,122,-0.4236,114,-0.5362,184,0.22454,175,0.16682,101,-0.7191,166,0.05984
ENSG00000197457,STMN3,47,-2.3964,211,-0.1500,340,0.63013,482,1.23949,335,0.60470,80,-1.6278,168,-0.5528,183,-0.3721,301,0.42537
ENSG00000101246,ARFRP1,28,-0.3012,48,0.56939,65,1.07917,26,-0.3978,76,1.36512,10,-1.8094,22,-0.7177,22,-0.6781,19,-0.8593
ENSG00000125520,SLC2A4RG,31,1.11346,36,1.39274,35,1.31215,6,-1.3967,19,0.27746,0,-4.2097,9,-0.8932,5,-1.6487,7,-1.2015
ENSG00000101150,TPD52L2,36,0.33977,43,0.62291,59,1.18097,24,-0.2678,35,0.29017,7,-2.1570,17,-0.9192,21,-0.4762,32,0.15724
ENSG00000101152,DNAJC5,49,-1.3614,101,-0.2614,264,1.36131,197,0.83273,153,0.41631,175,0.63715,52,-1.3767,58,-1.0974,86,-0.5011
ENSG00000198276,UCKL1,22,0.52651,15,-0.1323,15,-0.0802,14,-0.1639,23,0.55180,40,1.57294,1,-3.3364,8,-1.0412,19,0.30607
ENSG00000101161,PRPF6,115,0.34414,61,-0.6558,46,-1.0745,99,0.10318,83,-0.1695,161,0.90952,65,-0.6268,146,0.74464,88,-0.0837
ENSG00000171703,TCEA2,70,-1.0952,143,0.02272,152,0.11663,89,-0.7151,135,-0.0775,133,-0.0918,178,0.43301,145,0.04360,189,0.47103
ENSG00000171695,LKAAEAR1,0,-5.3685,17,-0.5870,21,-0.2517,46,1.01125,3,-3.1539,35,0.58203,29,0.31913,27,0.11804,40,0.77561
ENSG00000203880,PCMTD2,54,0.86098,28,-0.1946,43,0.46025,63,1.13855,23,-0.5071,17,-0.9789,20,-0.7835,17,-0.9949,35,0.13804
ENSG00000280071,GATD3B,24,0.39247,16,-0.2579,10,-0.8977,17,-0.1005,28,0.66548,0,-4.4244,17,-0.1267,22,0.28906,33,0.94975
ENSG00000155304,HSPA13,40,-0.6815,27,-1.2818,66,0.10330,98,0.76546,73,0.26734,78,0.38419,39,-0.7810,63,0.04723,94,0.68333
ENSG00000180530,NRIP1,30,-0.6604,43,-0.0949,23,-1.0293,62,0.49628,66,0.59105,32,-0.5618,43,-0.1061,85,1.02645,30,-0.6404
ENSG00000155313,USP25,9,-1.9986,19,-0.9532,10,-1.8899,15,-1.3316,39,0.12694,77,1.27079,46,0.45210,58,0.77487,41,0.19833
ENSG00000215386,MIR99AHG,90,0.86239,84,0.74355,30,-0.9100,27,-1.0725,131,1.53950,34,-0.7069,30,-0.9511,51,-0.0717,27,-1.0449
ENSG00000154639,CXADR,108,1.50995,14,-1.7075,52,0.24246,64,0.57611,74,0.82556,9,-2.3884,27,-0.8546,36,-0.3578,37,-0.3168
ENSG00000154640,BTG3,37,0.91071,11,-0.9897,11,-1.0287,17,-0.3766,11,-0.9677,31,0.58962,20,-0.1287,36,0.86157,20,-0.1218
ENSG00000154642,C21orf91,125,5.06935,0,-4.3828,3,-2.3399,14,-0.1176,2,-2.5819,9,-0.7396,0,-4.5543,0,-8.5433,0,-8.6126
ENSG00000224924,LINC00320,160,3.22307,17,-0.9016,11,-1.5431,18,-0.8353,22,-0.5379,12,-1.3756,20,-0.7265,14,-1.1682,15,-1.1150
ENSG00000154654,NCAM2,82,-1.1342,71,-1.3507,82,-1.1417,83,-1.1263,221,0.40913,169,-0.0232,153,-0.2006,430,1.58820,270,0.75027
